"Classe","Nome Corso","Ateneo","Anno accademico","Descrizione indicatore","ID Indicatore","Numeratore","Denominatore"
"L-8 - Ingegneria dell'informazione","0180106200800010 - Bioingegneria","Università di Pavia","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","58.000","114.000"
"L-8 - Ingegneria dell'informazione","0180106200800010 - Bioingegneria","Università di Pavia","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","32.000","78.000"
"L-8 - Ingegneria dell'informazione","0210106200800006 - Ingegneria Elettronica e dei Sistemi Ciberfisici","Università di Bolzano","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","4.000","4.000"
"L-8 - Ingegneria dell'informazione","0220106200800001 - Ingegneria Informatica, delle Comunicazioni ed Elettronica","Università di Trento","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","40.000","55.000"
"L-8 - Ingegneria dell'informazione","0220106200800001 - Ingegneria Informatica, delle Comunicazioni ed Elettronica","Università di Trento","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","36.000","54.000"
"L-8 - Ingegneria dell'informazione","0220106200800001 - Ingegneria Informatica, delle Comunicazioni ed Elettronica","Università di Trento","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","75.000","91.000"
"L-8 - Ingegneria dell'informazione","0220106200800001 - Ingegneria Informatica, delle Comunicazioni ed Elettronica","Università di Trento","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","69.000","88.000"
"L-8 - Ingegneria dell'informazione","0220106200800001 - Ingegneria Informatica, delle Comunicazioni ed Elettronica","Università di Trento","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","85.000","127.000"
"L-8 - Ingegneria dell'informazione","0220106200800001 - Ingegneria Informatica, delle Comunicazioni ed Elettronica","Università di Trento","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","68.000","96.000"
"L-8 - Ingegneria dell'informazione","0230106200800001 - Ingegneria dei sistemi medicali per la persona","Università di Verona","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","29.000","30.000"
"L-8 - Ingegneria dell'informazione","0230106200800001 - Ingegneria dei sistemi medicali per la persona","Università di Verona","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","41.000","55.000"
"L-8 - Ingegneria dell'informazione","0270106200800001 - Ingegneria Fisica","Università Ca' Foscari","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","12.000","13.000"
"L-8 - Ingegneria dell'informazione","0270106200800001 - Ingegneria Fisica","Università Ca' Foscari","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","20.000","24.000"
"L-8 - Ingegneria dell'informazione","0270106200800001 - Ingegneria Fisica","Università Ca' Foscari","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","27.000","31.000"
"L-8 - Ingegneria dell'informazione","0280106200800001 - Ingegneria informatica","Università di Padova","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","87.000","158.000"
"L-8 - Ingegneria dell'informazione","0280106200800001 - Ingegneria informatica","Università di Padova","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","86.000","143.000"
"L-8 - Ingegneria dell'informazione","0280106200800001 - Ingegneria informatica","Università di Padova","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","90.000","157.000"
"L-8 - Ingegneria dell'informazione","0280106200800001 - Ingegneria informatica","Università di Padova","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","88.000","164.000"
"L-8 - Ingegneria dell'informazione","0280106200800001 - Ingegneria informatica","Università di Padova","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","89.000","157.000"
"L-8 - Ingegneria dell'informazione","0280106200800001 - Ingegneria informatica","Università di Padova","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","122.000","218.000"
"L-8 - Ingegneria dell'informazione","0280106200800002 - Ingegneria elettronica","Università di Padova","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","24.000","55.000"
"L-8 - Ingegneria dell'informazione","0280106200800002 - Ingegneria elettronica","Università di Padova","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","31.000","59.000"
"L-8 - Ingegneria dell'informazione","0280106200800002 - Ingegneria elettronica","Università di Padova","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","26.000","62.000"
"L-8 - Ingegneria dell'informazione","0280106200800002 - Ingegneria elettronica","Università di Padova","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","30.000","68.000"
"L-8 - Ingegneria dell'informazione","0280106200800002 - Ingegneria elettronica","Università di Padova","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","27.000","70.000"
"L-8 - Ingegneria dell'informazione","0280106200800002 - Ingegneria elettronica","Università di Padova","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","23.000","65.000"
"L-8 - Ingegneria dell'informazione","0280106200800004 - Ingegneria dell'Automazione e dei Sistemi","Università di Padova","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","107.000","180.000"
"L-8 - Ingegneria dell'informazione","0280106200800004 - Ingegneria dell'Automazione e dei Sistemi","Università di Padova","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","65.000","133.000"
"L-8 - Ingegneria dell'informazione","0280106200800004 - Ingegneria dell'Automazione e dei Sistemi","Università di Padova","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","69.000","129.000"
"L-8 - Ingegneria dell'informazione","0280106200800004 - Ingegneria dell'Automazione e dei Sistemi","Università di Padova","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","36.000","80.000"
"L-8 - Ingegneria dell'informazione","0280106200800004 - Ingegneria dell'Automazione e dei Sistemi","Università di Padova","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","32.000","78.000"
"L-8 - Ingegneria dell'informazione","0280106200800004 - Ingegneria dell'Automazione e dei Sistemi","Università di Padova","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","29.000","101.000"
"L-8 - Ingegneria dell'informazione","0280106200800006 - Ingegneria Meccatronica","Università di Padova","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","36.000","37.000"
"L-8 - Ingegneria dell'informazione","0280106200800006 - Ingegneria Meccatronica","Università di Padova","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","49.000","82.000"
"L-8 - Ingegneria dell'informazione","0280106200800006 - Ingegneria Meccatronica","Università di Padova","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","29.000","64.000"
"L-8 - Ingegneria dell'informazione","0280106200800006 - Ingegneria Meccatronica","Università di Padova","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","28.000","77.000"
"L-8 - Ingegneria dell'informazione","0280106200800006 - Ingegneria Meccatronica","Università di Padova","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","19.000","62.000"
"L-8 - Ingegneria dell'informazione","0280106200800006 - Ingegneria Meccatronica","Università di Padova","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","18.000","66.000"
"L-8 - Ingegneria dell'informazione","0280106200800007 - Ingegneria Biomedica","Università di Padova","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","59.000","62.000"
"L-8 - Ingegneria dell'informazione","0280106200800007 - Ingegneria Biomedica","Università di Padova","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","88.000","131.000"
"L-8 - Ingegneria dell'informazione","0280106200800007 - Ingegneria Biomedica","Università di Padova","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","86.000","126.000"
"L-8 - Ingegneria dell'informazione","0280106200800007 - Ingegneria Biomedica","Università di Padova","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","109.000","159.000"
"L-8 - Ingegneria dell'informazione","0280106200800007 - Ingegneria Biomedica","Università di Padova","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","88.000","135.000"
"L-8 - Ingegneria dell'informazione","0280106200800007 - Ingegneria Biomedica","Università di Padova","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","98.000","139.000"
"L-8 - Ingegneria dell'informazione","0300106200800001 - Ingegneria elettronica","Università di Udine","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","14.000","35.000"
"L-8 - Ingegneria dell'informazione","0300106200800001 - Ingegneria elettronica","Università di Udine","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","21.000","42.000"
"L-8 - Ingegneria dell'informazione","0300106200800001 - Ingegneria elettronica","Università di Udine","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","4.000","24.000"
"L-8 - Ingegneria dell'informazione","0300106200800001 - Ingegneria elettronica","Università di Udine","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","20.000","50.000"
"L-8 - Ingegneria dell'informazione","0300106200800001 - Ingegneria elettronica","Università di Udine","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","16.000","23.000"
"L-8 - Ingegneria dell'informazione","0300106200800001 - Ingegneria elettronica","Università di Udine","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","7.000","26.000"
"L-8 - Ingegneria dell'informazione","0300106200800002 - Ingegneria Gestionale","Università di Udine","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","2.000","16.000"
"L-8 - Ingegneria dell'informazione","0300106200800002 - Ingegneria Gestionale","Università di Udine","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","4.000","11.000"
"L-8 - Ingegneria dell'informazione","0300106200800002 - Ingegneria Gestionale","Università di Udine","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","12.000","21.000"
"L-8 - Ingegneria dell'informazione","0300106200800002 - Ingegneria Gestionale","Università di Udine","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","6.000","18.000"
"L-8 - Ingegneria dell'informazione","0300106200800002 - Ingegneria Gestionale","Università di Udine","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","1.000","11.000"
"L-8 - Ingegneria dell'informazione","0300106200800002 - Ingegneria Gestionale","Università di Udine","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","2.000","11.000"
"L-8 - Ingegneria dell'informazione","0320106200800001 - Ingegneria elettronica e informatica","Università di Trieste","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","48.000","91.000"
"L-8 - Ingegneria dell'informazione","0320106200800001 - Ingegneria elettronica e informatica","Università di Trieste","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","34.000","61.000"
"L-8 - Ingegneria dell'informazione","0320106200800001 - Ingegneria elettronica e informatica","Università di Trieste","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","43.000","72.000"
"L-8 - Ingegneria dell'informazione","0320106200800001 - Ingegneria elettronica e informatica","Università di Trieste","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","35.000","64.000"
"L-8 - Ingegneria dell'informazione","0320106200800001 - Ingegneria elettronica e informatica","Università di Trieste","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","30.000","75.000"
"L-8 - Ingegneria dell'informazione","0320106200800001 - Ingegneria elettronica e informatica","Università di Trieste","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","18.000","35.000"
"L-8 - Ingegneria dell'informazione","0340106200800003 - Ingegneria Informatica, Elettronica e delle Telecomunicazioni","Università di Parma","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","25.000","71.000"
"L-8 - Ingegneria dell'informazione","0340106200800003 - Ingegneria Informatica, Elettronica e delle Telecomunicazioni","Università di Parma","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","47.000","76.000"
"L-8 - Ingegneria dell'informazione","0340106200800003 - Ingegneria Informatica, Elettronica e delle Telecomunicazioni","Università di Parma","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","43.000","75.000"
"L-8 - Ingegneria dell'informazione","0340106200800003 - Ingegneria Informatica, Elettronica e delle Telecomunicazioni","Università di Parma","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","25.000","64.000"
"L-8 - Ingegneria dell'informazione","0340106200800003 - Ingegneria Informatica, Elettronica e delle Telecomunicazioni","Università di Parma","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","30.000","66.000"
"L-8 - Ingegneria dell'informazione","0340106200800003 - Ingegneria Informatica, Elettronica e delle Telecomunicazioni","Università di Parma","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","28.000","55.000"
"L-8 - Ingegneria dell'informazione","0340106200800004 - Ingegneria delle Tecnologie Informatiche","Università di Parma","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","7.000","8.000"
"L-8 - Ingegneria dell'informazione","0340106200800004 - Ingegneria delle Tecnologie Informatiche","Università di Parma","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","5.000","10.000"
"L-8 - Ingegneria dell'informazione","0340106200800004 - Ingegneria delle Tecnologie Informatiche","Università di Parma","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","11.000","27.000"
"L-8 - Ingegneria dell'informazione","0340106200800004 - Ingegneria delle Tecnologie Informatiche","Università di Parma","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","15.000","22.000"
"L-8 - Ingegneria dell'informazione","0340106200800004 - Ingegneria delle Tecnologie Informatiche","Università di Parma","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","17.000","26.000"
"L-8 - Ingegneria dell'informazione","0340106200800004 - Ingegneria delle Tecnologie Informatiche","Università di Parma","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","22.000","37.000"
"L-8 - Ingegneria dell'informazione","0360106200800002 - Ingegneria Informatica","Università di Modena e Reggio Emilia","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","76.000","109.000"
"L-8 - Ingegneria dell'informazione","0360106200800002 - Ingegneria Informatica","Università di Modena e Reggio Emilia","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","55.000","99.000"
"L-8 - Ingegneria dell'informazione","0360106200800002 - Ingegneria Informatica","Università di Modena e Reggio Emilia","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","70.000","117.000"
"L-8 - Ingegneria dell'informazione","0360106200800002 - Ingegneria Informatica","Università di Modena e Reggio Emilia","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","67.000","113.000"
"L-8 - Ingegneria dell'informazione","0360106200800002 - Ingegneria Informatica","Università di Modena e Reggio Emilia","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","68.000","129.000"
"L-8 - Ingegneria dell'informazione","0360106200800002 - Ingegneria Informatica","Università di Modena e Reggio Emilia","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","65.000","106.000"
"L-8 - Ingegneria dell'informazione","0360106200800003 - Ingegneria Elettronica","Università di Modena e Reggio Emilia","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","34.000","53.000"
"L-8 - Ingegneria dell'informazione","0360106200800003 - Ingegneria Elettronica","Università di Modena e Reggio Emilia","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","34.000","46.000"
"L-8 - Ingegneria dell'informazione","0360106200800003 - Ingegneria Elettronica","Università di Modena e Reggio Emilia","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","39.000","53.000"
"L-8 - Ingegneria dell'informazione","0360106200800003 - Ingegneria Elettronica","Università di Modena e Reggio Emilia","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","36.000","58.000"
"L-8 - Ingegneria dell'informazione","0360106200800003 - Ingegneria Elettronica","Università di Modena e Reggio Emilia","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","35.000","55.000"
"L-8 - Ingegneria dell'informazione","0360106200800003 - Ingegneria Elettronica","Università di Modena e Reggio Emilia","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","19.000","36.000"
"L-8 - Ingegneria dell'informazione","0360106200800004 - Ingegneria informatica","Università di Modena e Reggio Emilia","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","25.000","25.000"
"L-8 - Ingegneria dell'informazione","0360106200800004 - Ingegneria informatica","Università di Modena e Reggio Emilia","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","21.000","29.000"
"L-8 - Ingegneria dell'informazione","0360106200800004 - Ingegneria informatica","Università di Modena e Reggio Emilia","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","11.000","22.000"
"L-8 - Ingegneria dell'informazione","0360106200800004 - Ingegneria informatica","Università di Modena e Reggio Emilia","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","12.000","19.000"
"L-8 - Ingegneria dell'informazione","0360106200800004 - Ingegneria informatica","Università di Modena e Reggio Emilia","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","11.000","25.000"
"L-8 - Ingegneria dell'informazione","0360106200900003 - INGEGNERIA GESTIONALE","Università di Modena e Reggio Emilia","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","30.000","46.000"
"L-8 - Ingegneria dell'informazione","0360106200900003 - INGEGNERIA GESTIONALE","Università di Modena e Reggio Emilia","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","23.000","40.000"
"L-8 - Ingegneria dell'informazione","0360106200900003 - INGEGNERIA GESTIONALE","Università di Modena e Reggio Emilia","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","30.000","41.000"
"L-8 - Ingegneria dell'informazione","0360106200900003 - INGEGNERIA GESTIONALE","Università di Modena e Reggio Emilia","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","15.000","34.000"
"L-8 - Ingegneria dell'informazione","0360106200900003 - INGEGNERIA GESTIONALE","Università di Modena e Reggio Emilia","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","28.000","45.000"
"L-8 - Ingegneria dell'informazione","0360106200900003 - INGEGNERIA GESTIONALE","Università di Modena e Reggio Emilia","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","19.000","30.000"
"L-8 - Ingegneria dell'informazione","0360106200900005 - INGEGNERIA MECCATRONICA","Università di Modena e Reggio Emilia","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","1.000","2.000"
"L-8 - Ingegneria dell'informazione","0360106200900005 - INGEGNERIA MECCATRONICA","Università di Modena e Reggio Emilia","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","4.000","5.000"
"L-8 - Ingegneria dell'informazione","0360106200900005 - INGEGNERIA MECCATRONICA","Università di Modena e Reggio Emilia","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","0.000","1.000"
"L-8 - Ingegneria dell'informazione","0360106200900005 - INGEGNERIA MECCATRONICA","Università di Modena e Reggio Emilia","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","5.000","8.000"
"L-8 - Ingegneria dell'informazione","0360106200900005 - INGEGNERIA MECCATRONICA","Università di Modena e Reggio Emilia","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","2.000","8.000"
"L-8 - Ingegneria dell'informazione","0360106200900005 - INGEGNERIA MECCATRONICA","Università di Modena e Reggio Emilia","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","3.000","7.000"
"L-8 - Ingegneria dell'informazione","0370106200800001 - Ingegneria Biomedica","Università di Bologna","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","56.000","109.000"
"L-8 - Ingegneria dell'informazione","0370106200800001 - Ingegneria Biomedica","Università di Bologna","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","56.000","94.000"
"L-8 - Ingegneria dell'informazione","0370106200800001 - Ingegneria Biomedica","Università di Bologna","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","79.000","101.000"
"L-8 - Ingegneria dell'informazione","0370106200800001 - Ingegneria Biomedica","Università di Bologna","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","56.000","93.000"
"L-8 - Ingegneria dell'informazione","0370106200800001 - Ingegneria Biomedica","Università di Bologna","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","58.000","93.000"
"L-8 - Ingegneria dell'informazione","0370106200800001 - Ingegneria Biomedica","Università di Bologna","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","62.000","83.000"
"L-8 - Ingegneria dell'informazione","0370106200800002 - Ingegneria dell'automazione","Università di Bologna","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","63.000","115.000"
"L-8 - Ingegneria dell'informazione","0370106200800002 - Ingegneria dell'automazione","Università di Bologna","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","79.000","115.000"
"L-8 - Ingegneria dell'informazione","0370106200800002 - Ingegneria dell'automazione","Università di Bologna","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","72.000","111.000"
"L-8 - Ingegneria dell'informazione","0370106200800002 - Ingegneria dell'automazione","Università di Bologna","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","85.000","120.000"
"L-8 - Ingegneria dell'informazione","0370106200800002 - Ingegneria dell'automazione","Università di Bologna","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","69.000","109.000"
"L-8 - Ingegneria dell'informazione","0370106200800002 - Ingegneria dell'automazione","Università di Bologna","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","81.000","124.000"
"L-8 - Ingegneria dell'informazione","0370106200800004 - Ingegneria Elettronica ","Università di Bologna","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","17.000","26.000"
"L-8 - Ingegneria dell'informazione","0370106200800004 - Ingegneria Elettronica ","Università di Bologna","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","21.000","31.000"
"L-8 - Ingegneria dell'informazione","0370106200800004 - Ingegneria Elettronica ","Università di Bologna","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","24.000","31.000"
"L-8 - Ingegneria dell'informazione","0370106200800004 - Ingegneria Elettronica ","Università di Bologna","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","16.000","32.000"
"L-8 - Ingegneria dell'informazione","0370106200800004 - Ingegneria Elettronica ","Università di Bologna","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","14.000","27.000"
"L-8 - Ingegneria dell'informazione","0370106200800004 - Ingegneria Elettronica ","Università di Bologna","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","10.000","16.000"
"L-8 - Ingegneria dell'informazione","0370106200800006 - Ingegneria informatica","Università di Bologna","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","89.000","151.000"
"L-8 - Ingegneria dell'informazione","0370106200800006 - Ingegneria informatica","Università di Bologna","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","94.000","152.000"
"L-8 - Ingegneria dell'informazione","0370106200800006 - Ingegneria informatica","Università di Bologna","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","88.000","123.000"
"L-8 - Ingegneria dell'informazione","0370106200800006 - Ingegneria informatica","Università di Bologna","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","77.000","124.000"
"L-8 - Ingegneria dell'informazione","0370106200800006 - Ingegneria informatica","Università di Bologna","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","96.000","141.000"
"L-8 - Ingegneria dell'informazione","0370106200800006 - Ingegneria informatica","Università di Bologna","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","110.000","169.000"
"L-8 - Ingegneria dell'informazione","0370106200800007 - Ingegneria elettronica e telecomunicazioni","Università di Bologna","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","35.000","58.000"
"L-8 - Ingegneria dell'informazione","0370106200800007 - Ingegneria elettronica e telecomunicazioni","Università di Bologna","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","31.000","56.000"
"L-8 - Ingegneria dell'informazione","0370106200800007 - Ingegneria elettronica e telecomunicazioni","Università di Bologna","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","35.000","59.000"
"L-8 - Ingegneria dell'informazione","0370106200800007 - Ingegneria elettronica e telecomunicazioni","Università di Bologna","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","30.000","50.000"
"L-8 - Ingegneria dell'informazione","0370106200800007 - Ingegneria elettronica e telecomunicazioni","Università di Bologna","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","34.000","56.000"
"L-8 - Ingegneria dell'informazione","0370106200800007 - Ingegneria elettronica e telecomunicazioni","Università di Bologna","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","28.000","54.000"
"L-8 - Ingegneria dell'informazione","0370106200800008 - Ingegneria e Scienze Informatiche","Università di Bologna","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","35.000","60.000"
"L-8 - Ingegneria dell'informazione","0370106200800008 - Ingegneria e Scienze Informatiche","Università di Bologna","2021","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","35.000","64.000"
"L-8 - Ingegneria dell'informazione","0370106200800008 - Ingegneria e Scienze Informatiche","Università di Bologna","2022","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","35.000","45.000"
"L-8 - Ingegneria dell'informazione","0370106200800008 - Ingegneria e Scienze Informatiche","Università di Bologna","2023","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","30.000","59.000"
"L-8 - Ingegneria dell'informazione","0370106200800008 - Ingegneria e Scienze Informatiche","Università di Bologna","2024","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","34.000","56.000"
"L-8 - Ingegneria dell'informazione","0370106200800008 - Ingegneria e Scienze Informatiche","Università di Bologna","2025","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","31.000","64.000"
"L-8 - Ingegneria dell'informazione","0380106200800001 - Ingegneria Elettronica e Informatica","Università di Ferrara","2020","Percentuale di laureati (L; LM; LMCU) entro la durata normale del corso*","iC02","47.000","77.000"
