"PROFILO DEI LAUREATI"
"";""
"Numero di laureati";"7317"
"Hanno compilato il questionario";"6895"
"Tasso di compilazione";"94,2"
"1. CARATTERISTICHE ANAGRAFICHE"
"";""
"Genere (%)";" "
"Uomini";"73,2"
"Donne";"26,8"
"Età alla laurea (%) ";" "
"Meno di 23 anni";"52,0"
"23-24 anni";"30,7"
"25-26 anni";"10,2"
"27 anni e oltre";"7,1"
"Età alla laurea (medie, in anni)";"23,7"
"Cittadini stranieri (%) ";"3,4"
"Residenza (%) ";" "
"Stessa provincia della sede degli studi";"53,0"
"Altra provincia della stessa regione";"28,6"
"Altra regione";"18,0"
"Estero";"0,4"
"2. ORIGINE SOCIALE"
"";""
"Titolo di studio dei genitori (%) ";" "
"Almeno un genitore laureato";"38,2"
"Entrambi con laurea";"16,0"
"Uno solo con laurea";"22,2"
"Nessun genitore laureato";"60,8"
"Diploma di scuola secondaria di secondo grado";"45,9"
"Qualifica professionale, titolo inferiore o nessun titolo";"14,9"
"Classe sociale (%) ";" "
"Classe elevata";"22,6"
"Classe media impiegatizia";"34,0"
"Classe media autonoma";"20,9"
"Classe del lavoro esecutivo";"21,0"
"3. STUDI SECONDARI DI SECONDO GRADO"
"";""
"Diploma (%) ";" "
"Liceale";"72,8"
"Liceo classico";"5,1"
"Liceo linguistico";"2,0"
"Liceo scientifico";"64,5"
"Liceo delle scienze umane";"0,8"
"Liceo artistico e musicale e coreutico";"0,4"
"Tecnico";"24,6"
"Tecnico economico";"3,0"
"Tecnico tecnologico";"21,5"
"Professionale";"0,7"
"Titolo estero";"1,9"
"Voto di diploma (medie, in 100-mi) ";"88,3"
"Hanno conseguito il diploma (%) ";" "
"Nella stessa provincia della sede degli studi universitari";"51,3"
"In una provincia limitrofa";"25,3"
"In una provincia non limitrofa, ma nella stessa ripartizione geografica";"9,2"
"Al Sud-Isole, ma si sono laureati al Centro o al Nord";"10,0"
"Al Centro, ma si sono laureati al Nord o al Sud-Isole";"1,8"
"Al Nord, ma si sono laureati al Centro o al Sud-Isole";"0,5"
"All'estero";"2,0"
"4. RIUSCITA NEGLI STUDI UNIVERSITARI"
"";""
"Hanno precedenti esperienze universitarie (%) ";"6,5"
"Portate a termine";"0,7"
"Non portate a termine";"5,7"
"Nessuna precedente esperienza universitaria";"93,4"
"Motivazioni molto importanti nella scelta del corso di laurea (%) ";" "
"Fattori sia culturali sia professionalizzanti";"52,0"
"Fattori prevalentemente culturali";"19,2"
"Fattori prevalentemente professionalizzanti";"19,2"
"Né gli uni né gli altri";"9,6"
"Età all'immatricolazione (%) ";" "
"Regolare o 1 anno di ritardo";"95,5"
"2 o più anni di ritardo";"4,5"
"Punteggio degli esami (medie, in 30-mi) ";"25,0"
"Voto di laurea (medie, in 110-mi) ";"98,1"
"Regolarità negli studi  ";" "
"In corso";"51,2"
"1° anno fuori corso";"23,0"
"2° anno fuori corso";"11,1"
"3° anno fuori corso";"6,5"
"4° anno fuori corso";"3,5"
"5° anno fuori corso e oltre";"4,7"
"Durata degli studi (medie, in anni) ";"4,3"
"Ritardo alla laurea (medie, in anni) ";"1,3"
"Indice di ritardo (rapporto fra ritardo e durata normale del corso) ";"0,43"
"5. CONDIZIONI DI STUDIO"
"";""
"Hanno alloggiato a meno di un'ora di viaggio dalla sede degli studi (%) ";" "
"Più del 50% della durata degli studi";"74,2"
"Meno del 50%";"25,1"
"Hanno frequentato regolarmente (%) ";" "
"Più del 75% degli insegnamenti previsti";"75,5"
"Tra il 50% e il 75%";"17,4"
"Tra il 25% e il 50%";"4,5"
"Meno del 25%";"2,1"
"Hanno usufruito del servizio di borse di studio offerto dall'organismo per il Diritto allo Studio ";"26,9"
