"1. Popolazione analizzata"
"";""
"Numero di laureati";"7275"
"Numero di intervistati";"5419"
"Tasso di risposta sul totale dei laureati ";"74,5"
"Tasso di risposta sui laureati contattabili ";"79,2"
"Genere (%)";" "
"Uomini";"74,3"
"Donne";"25,7"
"Età alla laurea (medie, in anni) ";"23,7"
"Voto di laurea (medie, in 110-mi) ";"98,2"
"Durata degli studi (medie, in anni) ";"4,2"
"Indice di ritardo ";"0,41"
"2a. Formazione di secondo livello"
"";""
"Iscrizione, dopo la laurea di primo livello, ad un altro corso di laurea (%)";" "
"Si sono iscritti ad un corso di laurea di secondo livello ";"83,5"
"Sono attualmente iscritti";"82,7"
"Si sono iscritti ad un corso di laurea di primo livello ";"0,3"
"Sono attualmente iscritti";"0,2"
"Mai iscritti ad un corso di laurea di primo o secondo livello";"16,2"
"Motivi della non iscrizione ad un altro corso di laurea (%)";" "
"Motivi lavorativi ";"56,2"
"Mancanza di un corso nell’area disciplinare di interesse";"2,0"
"Motivi economici";"3,1"
"Non interessati perché intenzionati a frequentare altra formazione post-laurea";"5,5"
"Non interessati per altri motivi";"20,6"
"Motivi personali";"10,9"
"Altro motivo ";"1,1"
"Motivi dell'iscrizione ad un corso di laurea di secondo livello (%) ";" "
"Per migliorare la propria formazione culturale";"42,9"
"Per migliorare le possibilità di trovare lavoro";"31,0"
"Perché è necessaria per trovare lavoro";"10,9"
"Perché hanno cercato lavoro ma non l'hanno trovato";"0,2"
"Per migliorare le condizioni dell'attuale lavoro";"14,9"
"Natura della laurea di secondo livello rispetto alla laurea di primo livello (%)";" "
"Rappresenta il proseguimento 'naturale'";"82,6"
"Rientra nel medesimo settore disciplinare pur non rappresentando il proseguimento 'naturale'";"15,8"
"Rientra in un settore disciplinare diverso";"1,5"
"Stesso ateneo di conseguimento della laurea di primo livello (%)";"76,4"
"Soddisfazione per gli studi di secondo livello intrapresi (medie, scala 1-10)";"8,4"
"2b. Formazione post-laurea"
"";""
"Hanno partecipato ad almeno un'attività di formazione post-laurea (%) ";"14,3"
"Attività di formazione post-laurea: conclusa/in corso (% per attività)";" "
"Collaborazione volontaria";"2,1"
"Tirocinio/praticantato";"0,6"
"Scuola di specializzazione";"1,1"
"Master universitario di primo livello";"1,4"
"Altro tipo di master";"1,2"
"Stage in azienda";"8,0"
"Corso di formazione professionale";"0,6"
"Attività sostenuta da borsa di studio";"1,6"
"3. Condizione occupazionale"
"";""
"Condizione occupazionale e formativa (%) ";" "
"Lavorano e non sono iscritti ad una laurea di secondo livello";"13,3"
"Lavorano e sono iscritti ad una laurea di secondo livello";"14,3"
"Non lavorano e sono iscritti ad una laurea di secondo livello";"68,4"
"Non lavorano, non sono iscritti ad una laurea di secondo livello e non cercano";"3,0"
"Non lavorano, non sono iscritti ad una laurea di secondo livello ma cercano";"0,9"
"Tasso di occupazione ";" "
"Uomini";"29,5"
"Donne";"22,4"
"Totale";"27,7"
"Quota che non lavora, non cerca ma è impegnata in un corso universitario/praticantato (%) ";"65,1"
"Esperienze di lavoro post-laurea (%) ";" "
"Non lavorano ma hanno lavorato dopo la laurea";"9,2"
"Non hanno mai lavorato dopo la laurea";"63,1"
"Tasso di disoccupazione ";"8,1"
"Ricerca del lavoro (%) ";" "
"Non lavorano e non cercano";"67,8"
"Non lavorano ma cercano";"4,5"
"4. Ingresso nel mercato del lavoro"
"";""
"Numero di occupati";"1499"
"Occupati: condizione occupazionale alla laurea (%)";" "
"Proseguono il lavoro iniziato prima della laurea";"27,4"
"Non proseguono il lavoro iniziato prima della laurea";"13,2"
"Hanno iniziato a lavorare dopo la laurea";"59,4"
"Occupati: tempi di ingresso nel mercato del lavoro (medie, in mesi) ";" "
"Tempo dalla laurea all'inizio della ricerca del primo lavoro";"1,0"
"Tempo dall'inizio della ricerca al reperimento del primo lavoro";"1,8"
"Tempo dalla laurea al reperimento del primo lavoro";"2,8"
"5. Caratteristiche dell'attuale lavoro"
"";""
"Professione svolta (%) ";" "
"Imprenditori e alta dirigenza";"1,1"
"Professioni intellettuali, scientifiche e di elevata specializzazione";"49,6"
"Professioni tecniche";"28,6"
"Professioni esecutive nel lavoro d'ufficio";"2,6"
"Altre professioni ";"10,3"
