"PROFILO DEI LAUREATI"
"";""
"Numero di laureati";"7382"
"Hanno compilato il questionario";"6965"
"Tasso di compilazione";"94,4"
"1. CARATTERISTICHE ANAGRAFICHE"
"";""
"Genere (%)";" "
"Uomini";"76,0"
"Donne";"24,0"
"Età alla laurea (%) ";" "
"Meno di 23 anni";"49,6"
"23-24 anni";"31,7"
"25-26 anni";"10,3"
"27 anni e oltre";"8,4"
"Età alla laurea (medie, in anni)";"23,9"
"Cittadini stranieri (%) ";"3,0"
"Residenza (%) ";" "
"Stessa provincia della sede degli studi";"53,0"
"Altra provincia della stessa regione";"28,1"
"Altra regione";"18,6"
"Estero";"0,3"
"2. ORIGINE SOCIALE"
"";""
"Titolo di studio dei genitori (%) ";" "
"Almeno un genitore laureato";"36,2"
"Entrambi con laurea";"14,6"
"Uno solo con laurea";"21,7"
"Nessun genitore laureato";"62,8"
"Diploma di scuola secondaria di secondo grado";"45,6"
"Qualifica professionale, titolo inferiore o nessun titolo";"17,1"
"Classe sociale (%) ";" "
"Classe elevata";"22,7"
"Classe media impiegatizia";"34,6"
"Classe media autonoma";"20,2"
"Classe del lavoro esecutivo";"21,1"
"3. STUDI SECONDARI DI SECONDO GRADO"
"";""
"Diploma (%) ";" "
"Liceale";"73,9"
"Liceo classico";"6,2"
"Liceo linguistico";"1,5"
"Liceo scientifico";"65,4"
"Liceo delle scienze umane";"0,5"
"Liceo artistico e musicale e coreutico";"0,2"
"Tecnico";"24,2"
"Tecnico economico";"3,6"
"Tecnico tecnologico";"20,6"
"Professionale";"0,5"
"Titolo estero";"1,4"
"Voto di diploma (medie, in 100-mi) ";"86,8"
"Hanno conseguito il diploma (%) ";" "
"Nella stessa provincia della sede degli studi universitari";"51,4"
"In una provincia limitrofa";"25,4"
"In una provincia non limitrofa, ma nella stessa ripartizione geografica";"8,5"
"Al Sud-Isole, ma si sono laureati al Centro o al Nord";"11,3"
"Al Centro, ma si sono laureati al Nord o al Sud-Isole";"1,7"
"Al Nord, ma si sono laureati al Centro o al Sud-Isole";"0,3"
"All'estero";"1,4"
"4. RIUSCITA NEGLI STUDI UNIVERSITARI"
"";""
"Hanno precedenti esperienze universitarie (%) ";"6,3"
"Portate a termine";"0,8"
"Non portate a termine";"5,5"
"Nessuna precedente esperienza universitaria";"93,4"
"Motivazioni molto importanti nella scelta del corso di laurea (%) ";" "
"Fattori sia culturali sia professionalizzanti";"50,5"
"Fattori prevalentemente culturali";"18,4"
"Fattori prevalentemente professionalizzanti";"16,7"
"Né gli uni né gli altri";"14,3"
"Età all'immatricolazione (%) ";" "
"Regolare o 1 anno di ritardo";"95,3"
"2 o più anni di ritardo";"4,7"
"Punteggio degli esami (medie, in 30-mi) ";"24,9"
"Voto di laurea (medie, in 110-mi) ";"97,4"
"Regolarità negli studi  ";" "
"In corso";"50,2"
"1° anno fuori corso";"23,0"
"2° anno fuori corso";"10,7"
"3° anno fuori corso";"6,1"
"4° anno fuori corso";"3,5"
"5° anno fuori corso e oltre";"6,5"
"Durata degli studi (medie, in anni) ";"4,4"
"Ritardo alla laurea (medie, in anni) ";"1,4"
"Indice di ritardo (rapporto fra ritardo e durata normale del corso) ";"0,47"
"5. CONDIZIONI DI STUDIO"
"";""
"Hanno alloggiato a meno di un'ora di viaggio dalla sede degli studi (%) ";" "
"Più del 50% della durata degli studi";"78,4"
"Meno del 50%";"21,4"
"Hanno frequentato regolarmente (%) ";" "
"Più del 75% degli insegnamenti previsti";"78,7"
"Tra il 50% e il 75%";"15,2"
"Tra il 25% e il 50%";"4,1"
"Meno del 25%";"1,8"
"Hanno usufruito del servizio di borse di studio offerto dall'organismo per il Diritto allo Studio ";"25,0"
"Hanno svolto periodi di studio all’estero durante il corso di studio (%) ";"3,9"
"Hanno svolto periodi di studio all’estero riconosciuti dal corso di studio";"3,3"
"Con Erasmus o altro programma dell'Unione Europea";"2,8"
"Altra esperienza riconosciuta dal corso di studio";"0,5"
"Iniziativa personale";"0,6"
"1 o più esami all'estero convalidati (per 100 che hanno svolto esperienze di studio all'estero riconosciute dal corso che stanno concludendo)";"88,4"
"Hanno preparato all'estero una parte significativa della tesi (per 100 che hanno svolto esperienze di studio all'estero riconosciute dal corso che stanno concludendo)";"7,3"
"Hanno svolto tirocini formativi curriculari o lavoro riconosciuti dal corso di studio (%) ";"26,8"
"Tirocini curriculari organizzati dal corso e svolti presso l'università";"12,3"
"Tirocini curriculari organizzati dal corso e svolti al di fuori dell'università";"11,5"
"Attività di lavoro successivamente riconosciute dal corso";"2,8"
"Tempo impiegato per la tesi/prova finale (medie, in mesi)";"2,5"
"6. LAVORO DURANTE GLI STUDI UNIVERSITARI"
"";""
"Hanno avuto esperienze di lavoro (%) ";"51,6"
"Lavoratori-studenti";"2,5"
"Altre esperienze di lavoro con continuità a tempo pieno";"2,6"
"Lavoro a tempo parziale";"12,5"
"Lavoro occasionale, saltuario, stagionale";"34,0"
"Nessuna esperienza di lavoro";"48,3"
"Lavoro coerente con gli studi (per 100 che hanno avuto esperienze di lavoro)";"16,1"
"7. GIUDIZI SULL'ESPERIENZA UNIVERSITARIA"
"";""
"Sono complessivamente soddisfatti del corso di laurea (%)";" "
"Decisamente sì";"39,2"
"Più sì che no";"51,9"
"Più no che sì";"7,5"
"Decisamente no";"1,1"
"Sono soddisfatti dei rapporti con i docenti in generale (%)";" "
"Decisamente sì";"19,8"
"Più sì che no";"66,6"
"Più no che sì";"12,0"
"Decisamente no";"1,0"
"Sono soddisfatti dei rapporti con gli studenti (%)";" "
"Decisamente sì";"55,8"
"Più sì che no";"36,6"
"Più no che sì";"6,2"
"Decisamente no";"0,8"
"Hanno utilizzato le aule (%) ";"99,3"
"Valutazione delle aule (per 100 fruitori)";" "
"Sempre o quasi sempre adeguate";"24,8"
"Spesso adeguate";"55,0"
"Raramente adeguate";"18,5"
"Mai adeguate";"1,8"
"Hanno utilizzato le postazioni informatiche (%) ";"91,0"
"Non le hanno utilizzate nonostante fossero presenti";"6,4"
"Non le hanno utilizzate in quanto non presenti";"2,3"
"Valutazione delle postazioni informatiche (per 100 fruitori)";" "
"In numero adeguato";"57,8"
"In numero inadeguato";"42,2"
