"1. Popolazione analizzata"
"Pubblica amministrazione, forze armate";"3,2"
"Istruzione e ricerca ";"8,3"
"Sanità";"1,5"
"Altri servizi ";"6,5"
"Totale servizi";"77,9"
"Ripartizione geografica di lavoro (%)";" "
"Nord-Ovest";"22,8"
"Nord-Est";"21,2"
"Centro";"23,9"
"Sud";"22,2"
"Isole";"6,5"
"Estero";"2,4"
"7. Retribuzione"
"";""
"Retribuzione mensile netta (medie, in euro) ";" "
"Uomini";"1447"
"Donne";"1182"
"Totale";"1393"
"Laureati che non lavoravano alla laurea: retribuzione mensile netta (medie, in euro)";"1396"
"8. Utilizzo e richiesta della laurea nell'attuale lavoro"
"";""
"Laureati che proseguono il lavoro iniziato prima della laurea: hanno notato un miglioramento nel proprio lavoro dovuto alla laurea (%)";"43,7"
"Laureati che proseguono il lavoro iniziato prima della laurea e che hanno notato un miglioramento nel lavoro: tipo di miglioramento (%)";" "
"Dal punto di vista economico";"20,9"
"Nella posizione lavorativa";"23,6"
"Nelle mansioni svolte";"10,6"
"Nelle competenze professionali";"44,9"
"Sotto altri punti di vista";"-"
"Utilizzo delle competenze acquisite con la laurea (%)";" "
"In misura elevata";"47,3"
"In misura ridotta";"36,4"
"Per niente";"15,8"
"Adeguatezza della formazione professionale acquisita all'università (%)";" "
"Molto adeguata";"52,3"
"Poco adeguata";"32,9"
"Per niente adeguata";"14,2"
"Richiesta della laurea per l'attività lavorativa (%)";" "
"Richiesta per legge";"19,5"
"Non richiesta ma necessaria";"30,5"
"Non richiesta ma utile";"36,1"
"Non richiesta né utile";"13,3"
"9. Efficacia della laurea e soddisfazione per l'attuale lavoro"
"";""
"Efficacia della laurea nel lavoro svolto (%) ";" "
"Molto efficace/Efficace";"53,1"
"Abbastanza efficace";"30,1"
"Poco/Per nulla efficace";"16,8"
"Soddisfazione per il lavoro svolto (medie, scala 1-10)";"7,8"
"Occupati che cercano lavoro (%)";"13,9"
