"1. Popolazione analizzata"
"";""
"Numero di laureati";"7432"
"Numero di intervistati";"5196"
"Tasso di risposta sul totale dei laureati ";"69,9"
"Tasso di risposta sui laureati contattabili ";"74,4"
"Genere (%)";" "
"Uomini";"74,7"
"Donne";"25,3"
"Età alla laurea (medie, in anni) ";"23,8"
"Voto di laurea (medie, in 110-mi) ";"97,8"
"Durata degli studi (medie, in anni) ";"4,3"
"Indice di ritardo ";"0,44"
"2a. Formazione di secondo livello"
"";""
"Iscrizione, dopo la laurea di primo livello, ad un altro corso di laurea (%)";" "
"Si sono iscritti ad un corso di laurea di secondo livello ";"83,4"
"Sono attualmente iscritti";"82,3"
"Si sono iscritti ad un corso di laurea di primo livello ";"0,3"
"Sono attualmente iscritti";"0,3"
"Mai iscritti ad un corso di laurea di primo o secondo livello";"16,3"
"Motivi della non iscrizione ad un altro corso di laurea (%)";" "
"Motivi lavorativi ";"64,7"
"Mancanza di un corso nell’area disciplinare di interesse";"2,2"
"Motivi economici";"3,2"
"Non interessati perché intenzionati a frequentare altra formazione post-laurea";"7,8"
"Non interessati per altri motivi";"13,1"
"Motivi personali";"6,5"
"Altro motivo ";"2,4"
"Motivi dell'iscrizione ad un corso di laurea di secondo livello (%) ";" "
"Per migliorare la propria formazione culturale";"44,0"
"Per migliorare le possibilità di trovare lavoro";"30,9"
"Perché è necessaria per trovare lavoro";"9,7"
"Perché hanno cercato lavoro ma non l'hanno trovato";"0,2"
"Per migliorare le condizioni dell'attuale lavoro";"15,2"
"Natura della laurea di secondo livello rispetto alla laurea di primo livello (%)";" "
"Rappresenta il proseguimento 'naturale'";"80,0"
"Rientra nel medesimo settore disciplinare pur non rappresentando il proseguimento 'naturale'";"17,9"
"Rientra in un settore disciplinare diverso";"2,1"
"Stesso ateneo di conseguimento della laurea di primo livello (%)";"75,7"
"Soddisfazione per gli studi di secondo livello intrapresi (medie, scala 1-10)";"8,4"
"2b. Formazione post-laurea"
"";""
"Hanno partecipato ad almeno un'attività di formazione post-laurea (%) ";"16,6"
"Attività di formazione post-laurea: conclusa/in corso (% per attività)";" "
"Collaborazione volontaria";"2,6"
"Tirocinio/praticantato";"0,7"
"Scuola di specializzazione";"0,6"
"Master universitario di primo livello";"1,6"
"Altro tipo di master";"1,3"
"Stage in azienda";"9,4"
"Corso di formazione professionale";"1,0"
"Attività sostenuta da borsa di studio";"1,8"
"3. Condizione occupazionale"
"";""
"Condizione occupazionale e formativa (%) ";" "
"Lavorano e non sono iscritti ad una laurea di secondo livello";"14,5"
"Lavorano e sono iscritti ad una laurea di secondo livello";"15,8"
"Non lavorano e sono iscritti ad una laurea di secondo livello";"66,5"
"Non lavorano, non sono iscritti ad una laurea di secondo livello e non cercano";"2,2"
"Non lavorano, non sono iscritti ad una laurea di secondo livello ma cercano";"1,0"
"Tasso di occupazione ";" "
"Uomini";"32,6"
"Donne";"23,4"
"Totale";"30,3"
"Quota che non lavora, non cerca ma è impegnata in un corso universitario/praticantato (%) ";"63,6"
