"PROFILO DEI LAUREATI"
"";""
"Numero di laureati";"7213"
"Hanno compilato il questionario";"6830"
"Tasso di compilazione";"94,7"
"1. CARATTERISTICHE ANAGRAFICHE"
"";""
"Genere (%)";" "
"Uomini";"74,2"
"Donne";"25,8"
"Età alla laurea (%) ";" "
"Meno di 23 anni";"53,8"
"23-24 anni";"29,5"
"25-26 anni";"9,3"
"27 anni e oltre";"7,3"
"Età alla laurea (medie, in anni)";"23,7"
"Cittadini stranieri (%) ";"2,7"
"Residenza (%) ";" "
"Stessa provincia della sede degli studi";"52,4"
"Altra provincia della stessa regione";"28,2"
"Altra regione";"19,1"
"Estero";"0,3"
"2. ORIGINE SOCIALE"
"";""
"Titolo di studio dei genitori (%) ";" "
"Almeno un genitore laureato";"37,0"
"Entrambi con laurea";"15,3"
"Uno solo con laurea";"21,7"
"Nessun genitore laureato";"61,9"
"Diploma di scuola secondaria di secondo grado";"45,6"
"Qualifica professionale, titolo inferiore o nessun titolo";"16,2"
"Classe sociale (%) ";" "
"Classe elevata";"23,3"
"Classe media impiegatizia";"34,3"
"Classe media autonoma";"19,9"
"Classe del lavoro esecutivo";"20,5"
"3. STUDI SECONDARI DI SECONDO GRADO"
"";""
"Diploma (%) ";" "
"Liceale";"73,0"
"Liceo classico";"6,0"
"Liceo linguistico";"1,5"
"Liceo scientifico";"64,7"
"Liceo delle scienze umane";"0,7"
"Liceo artistico e musicale e coreutico";"0,2"
"Tecnico";"25,1"
"Tecnico economico";"3,0"
"Tecnico tecnologico";"22,1"
"Professionale";"0,6"
"Titolo estero";"1,2"
"Voto di diploma (medie, in 100-mi) ";"87,1"
"Hanno conseguito il diploma (%) ";" "
"Nella stessa provincia della sede degli studi universitari";"50,9"
"In una provincia limitrofa";"25,3"
"In una provincia non limitrofa, ma nella stessa ripartizione geografica";"8,8"
"Al Sud-Isole, ma si sono laureati al Centro o al Nord";"11,4"
"Al Centro, ma si sono laureati al Nord o al Sud-Isole";"1,9"
"Al Nord, ma si sono laureati al Centro o al Sud-Isole";"0,4"
"All'estero";"1,3"
"4. RIUSCITA NEGLI STUDI UNIVERSITARI"
"";""
"Hanno precedenti esperienze universitarie (%) ";"6,3"
"Portate a termine";"0,8"
"Non portate a termine";"5,5"
"Nessuna precedente esperienza universitaria";"93,5"
"Motivazioni molto importanti nella scelta del corso di laurea (%) ";" "
"Fattori sia culturali sia professionalizzanti";"51,1"
"Fattori prevalentemente culturali";"19,8"
"Fattori prevalentemente professionalizzanti";"18,8"
"Né gli uni né gli altri";"10,1"
"Età all'immatricolazione (%) ";" "
"Regolare o 1 anno di ritardo";"95,3"
"2 o più anni di ritardo";"4,7"
"Punteggio degli esami (medie, in 30-mi) ";"25,1"
"Voto di laurea (medie, in 110-mi) ";"98,4"
"Regolarità negli studi  ";" "
"In corso";"54,3"
"1° anno fuori corso";"21,5"
"2° anno fuori corso";"11,0"
"3° anno fuori corso";"5,2"
"4° anno fuori corso";"2,8"
"5° anno fuori corso e oltre";"5,1"
"Durata degli studi (medie, in anni) ";"4,3"
"Ritardo alla laurea (medie, in anni) ";"1,3"
"Indice di ritardo (rapporto fra ritardo e durata normale del corso) ";"0,42"
"5. CONDIZIONI DI STUDIO"
"";""
"Hanno alloggiato a meno di un'ora di viaggio dalla sede degli studi (%) ";" "
"Più del 50% della durata degli studi";"74,8"
"Meno del 50%";"24,5"
"Hanno frequentato regolarmente (%) ";" "
"Più del 75% degli insegnamenti previsti";"78,1"
"Tra il 50% e il 75%";"15,5"
"Tra il 25% e il 50%";"4,2"
"Meno del 25%";"1,9"
"Hanno usufruito del servizio di borse di studio offerto dall'organismo per il Diritto allo Studio ";"26,4"
"Hanno svolto periodi di studio all’estero durante il corso di studio (%) ";"3,3"
"Hanno svolto periodi di studio all’estero riconosciuti dal corso di studio";"2,9"
"Con Erasmus o altro programma dell'Unione Europea";"2,6"
"Altra esperienza riconosciuta dal corso di studio";"0,3"
"1 o più esami all'estero convalidati (per 100 che hanno svolto esperienze di studio all'estero riconosciute dal corso che stanno concludendo)";"90,8"
"Hanno preparato all'estero una parte significativa della tesi (per 100 che hanno svolto esperienze di studio all'estero riconosciute dal corso che stanno concludendo)";"10,8"
"Hanno svolto tirocini formativi curriculari o lavoro riconosciuti dal corso di studio (%) ";"29,6"
"Tirocini curriculari organizzati dal corso e svolti presso l'università";"13,2"
"Tirocini curriculari organizzati dal corso e svolti al di fuori dell'università";"13,5"
"Attività di lavoro successivamente riconosciute dal corso";"2,7"
"Tempo impiegato per la tesi/prova finale (medie, in mesi)";"2,5"
"6. LAVORO DURANTE GLI STUDI UNIVERSITARI"
"";""
"Hanno avuto esperienze di lavoro (%) ";"50,6"
"Lavoratori-studenti";"2,9"
"Altre esperienze di lavoro con continuità a tempo pieno";"3,0"
"Lavoro a tempo parziale";"12,2"
"Lavoro occasionale, saltuario, stagionale";"32,5"
"Nessuna esperienza di lavoro";"49,3"
"Lavoro coerente con gli studi (per 100 che hanno avuto esperienze di lavoro)";"17,6"
"7. GIUDIZI SULL'ESPERIENZA UNIVERSITARIA"
"";""
"Sono complessivamente soddisfatti del corso di laurea (%)";" "
"Decisamente sì";"37,2"
"Più sì che no";"52,9"
"Più no che sì";"8,1"
"Decisamente no";"1,2"
"Sono soddisfatti dei rapporti con i docenti in generale (%)";" "
"Decisamente sì";"18,1"
"Più sì che no";"67,1"
"Più no che sì";"13,0"
"Decisamente no";"1,2"
"Sono soddisfatti dei rapporti con gli studenti (%)";" "
"Decisamente sì";"54,5"
"Più sì che no";"38,3"
"Più no che sì";"5,6"
"Decisamente no";"1,1"
"Hanno utilizzato le aule (%) ";"98,7"
"Valutazione delle aule (per 100 fruitori)";" "
"Sempre o quasi sempre adeguate";"30,5"
"Spesso adeguate";"54,2"
"Raramente adeguate";"13,8"
"Mai adeguate";"1,5"
"Hanno utilizzato le postazioni informatiche (%) ";"84,3"
"Non le hanno utilizzate nonostante fossero presenti";"12,4"
"Non le hanno utilizzate in quanto non presenti";"3,0"
"Valutazione delle postazioni informatiche (per 100 fruitori)";" "
"In numero adeguato";"66,5"
"In numero inadeguato";"33,5"
